,GCA_000157875.1_ASM15787v1_genomic,GCA_000158995.1_ASM15899v1_genomic,GCA_000163135.1_ASM16313v1_genomic,GCA_000370925.1_Bruc_sp_56_94_V1_genomic,GCA_000370945.1_Bruc_sp_63_311_V1_genomic,GCA_000370965.1_Bruc_sp_F23_97_V1_genomic,GCA_000370985.1_Bruc_sp_F5_06_V1_genomic,GCA_000371005.1_Bruc_sp_F8_99_V1_genomic,GCA_000371025.1_Bruc_sp_F96_2_V1_genomic,GCA_000371045.1_Bruc_sp_UK1_97_V1_genomic,GCA_000371065.1_Bruc_sp_UK40_99_V1_genomic,GCA_000480195.1_Bruc_sp_04-5288_V1_genomic,GCA_000691585.1_ASM69158v1_genomic,GCA_000740135.1_ASM74013v1_genomic,GCA_000740155.1_ASM74015v1_genomic,GCA_000740235.1_ASM74023v1_genomic,GCA_000740275.1_ASM74027v1_genomic,GCA_001307475.2_ASM130747v2_genomic,GCA_001715385.1_ASM171538v1_genomic,GCA_001742815.1_ASM174281v1_genomic,GCA_001971625.1_ASM197162v1_genomic,GCA_001971805.1_ASM197180v1_genomic,GCA_009601725.1_ASM960172v1_genomic,GCA_014084005.1_ASM1408400v1_genomic,GCA_014495905.1_ASM1449590v1_genomic,GCA_015832115.1_ASM1583211v1_genomic,GCA_900000005.1_BVF60_genomic,GCA_900092405.1_10RB9215v1_genomic,GCA_900095155.1_BR141012304v1_genomic
GCA_000480195.1_Bruc_sp_04-5288_V1_genomic,0.4689577408331534,0.9314111949808843,0.9165982169122591,0.9064107151396747,0.9407112375040089,0.915954292387156,0.8668295407383416,0.9348276534451002,0.8617491492150331,0.9208323940252037,0.9227073534452624,1.0,0.9855825979074888,0.9135510840684173,0.9171300382623989,0.9380907000809672,0.8716084715192021,0.9273273713102251,0.9129580159325511,0.38713892200602923,0.4179199141109276,0.4624107720346589,0.39112676181637396,0.4032785659455616,0.39100568300802685,0.4244042885401616,0.33820717488324825,0.4199623939297211,0.4060380414809236
GCA_000691585.1_ASM69158v1_genomic,0.4673119574990352,0.928240509604691,0.9168148925679317,0.9100813390212555,0.9407687572288658,0.9159126852009712,0.8715553812003947,0.9337035015670709,0.8670168944812824,0.9196409847605003,0.9213446453132154,0.9855825979074888,1.0,0.9156455750710486,0.9178548446318164,0.9409077633777124,0.8786995260662899,0.9277849262748596,0.9150804510025761,0.38670850079717145,0.4178058040595684,0.4665555654589597,0.3923462335715236,0.4026506394005805,0.3933018916289548,0.42352208381286816,0.3415848190818613,0.4195493742184219,0.40531529810515854
GCA_000740135.1_ASM74013v1_genomic,0.4566507939299881,0.8968056099887758,0.886681209005666,0.8930086059081797,0.9256215717455063,0.8885839956702117,0.8559388900575456,0.9263302648138002,0.8415276953716916,0.8918171430034695,0.9133612507932342,0.9135510840684173,0.9156455750710486,1.0,0.9746941192787625,0.9327372542528964,0.873266504229287,0.9451947883875272,0.9954633144944913,0.37209046456921996,0.4013212194772823,0.45525348627684986,0.3731290465445885,0.38677110605464277,0.3863074414689173,0.4063961402994883,0.3405947743660859,0.40967526377569685,0.39059494991634996
GCA_000740155.1_ASM74015v1_genomic,0.4606344535139512,0.9019408499324499,0.8868989066045568,0.8904649103172183,0.926260302050163,0.8893287528185921,0.8530796013063422,0.9278441310226798,0.837092723945557,0.8930882695674426,0.9153564486907384,0.9171300382623989,0.9178548446318164,0.9746941192787625,1.0,0.9322964893716397,0.8685080179958443,0.946419729437483,0.9754362766687119,0.3749721528791735,0.4043332750995958,0.454938987629529,0.3757140192388323,0.3904909655336415,0.38486903099937947,0.4088117966770222,0.3337590205119548,0.412748499673497,0.3937471841317704
GCA_000740235.1_ASM74023v1_genomic,0.4672421288824611,0.9170351566674937,0.9219667076021215,0.9403888850636268,0.9497510873599243,0.9182668293831076,0.9079842760186667,0.9524688618730779,0.8963266580375199,0.9208513288360982,0.9403646192685715,0.9380907000809672,0.9409077633777124,0.9327372542528964,0.9322964893716397,1.0,0.9272979115961179,0.9462187253668553,0.9331819247025032,0.3892751516863343,0.420132154585771,0.4834061450829278,0.3885105085912402,0.405500447140277,0.41455202266376173,0.42309644956588927,0.36646350727833904,0.42206339778527185,0.40832766876872967
GCA_000740275.1_ASM74027v1_genomic,0.4282116673222545,0.8557754469633986,0.8812155371190128,0.9732487089677578,0.8841076962400354,0.9107908158723479,0.9652820701856033,0.9376076124638958,0.9569004228673639,0.9046642763145876,0.9292084332389422,0.8716084715192021,0.8786995260662899,0.873266504229287,0.8685080179958443,0.9272979115961179,1.0,0.8907275196094583,0.8732504049835494,0.3616853708201395,0.38790844717718626,0.481331524978849,0.3568293943593157,0.3742140897928623,0.4159857839105882,0.38926771539995675,0.38900203088476154,0.3894010031128397,0.379585222679788
GCA_001307475.2_ASM130747v2_genomic,0.46012516109237533,0.9102667561129593,0.9013378665095397,0.910397893490977,0.9355175264101268,0.9035202567463183,0.8741083426811251,0.940501767990479,0.8594933341300095,0.9068667482964555,0.9282136396067915,0.9273273713102251,0.9277849262748596,0.9451947883875272,0.946419729437483,0.9462187253668553,0.8907275196094583,1.0,0.9445833089830985,0.38236443078518184,0.4109798829603652,0.462591139099465,0.38250362659017445,0.3957239710397489,0.39387625083415206,0.4163395002864062,0.34172913059331284,0.41341668787832203,0.39951243483947196
GCA_001715385.1_ASM171538v1_genomic,0.4567805591266226,0.8970204991352622,0.8861987999505172,0.8929421507856329,0.9260122144903139,0.8882396033029529,0.8562366290539789,0.9257615605330193,0.8419030195053754,0.8913145719582956,0.9130036783149283,0.9129580159325511,0.9150804510025761,0.9954633144944913,0.9754362766687119,0.9331819247025032,0.8732504049835494,0.9445833089830985,1.0,0.37283143523234574,0.4022704438035749,0.4563692076846551,0.37282005739979807,0.38861881554510513,0.38753713185695876,0.40589875046287655,0.339745843742093,0.41099939495715976,0.3917811836002303
GCA_001742815.1_ASM174281v1_genomic,0.466990327505632,0.3803495957553314,0.3807738060573354,0.3756985414190207,0.3875645689433994,0.37286186916123665,0.35545075122033565,0.38675888926520313,0.3526705938164301,0.37463367088816274,0.38193938331060295,0.38713892200602923,0.38670850079717145,0.37209046456921996,0.3749721528791735,0.3892751516863343,0.3616853708201395,0.38236443078518184,0.37283143523234574,1.0,0.5433973515747765,0.4887646616763669,0.5046258375818742,0.9385575844686463,0.4838745123198679,0.5606589988089243,0.3152678987715079,0.4646023113566194,0.5386293562109302
GCA_001971625.1_ASM197162v1_genomic,0.5039236514280216,0.4124420122476737,0.4111470989340664,0.40284909195082613,0.4178523686840642,0.40193642553449704,0.38086416247437305,0.4164890766827973,0.37775077236310894,0.4046512821523373,0.41115681742144894,0.4179199141109276,0.4178058040595684,0.4013212194772823,0.4043332750995958,0.420132154585771,0.38790844717718626,0.4109798829603652,0.4022704438035749,0.5433973515747765,1.0,0.5227344106703694,0.5381941614594027,0.5819599720815457,0.5157520808504579,0.5608439144825987,0.35065572335300454,0.48997356740737125,0.6009062124467006
GCA_001971805.1_ASM197180v1_genomic,0.5284727198980972,0.4477237322572477,0.46865113243823037,0.4842333034812151,0.4670608286013205,0.4573162911793718,0.4692951657330569,0.46717464714367435,0.46310274042100535,0.4558052318058264,0.46275437296611543,0.4624107720346589,0.4665555654589597,0.45525348627684986,0.454938987629529,0.4834061450829278,0.481331524978849,0.462591139099465,0.4563692076846551,0.4887646616763669,0.5227344106703694,1.0,0.45894116140677643,0.503493342794418,0.47830892973435746,0.503095229897223,0.38501777728827563,0.5644567712231126,0.5039936566988443
GCA_009601725.1_ASM960172v1_genomic,0.47429245897920186,0.3845194241116365,0.38314821683988914,0.37200478635898093,0.3902878416244089,0.3758167732832899,0.3523250770969451,0.38703148507632446,0.3495146547169031,0.3779592084488144,0.381969648075674,0.39112676181637396,0.3923462335715236,0.3731290465445885,0.3757140192388323,0.3885105085912402,0.3568293943593157,0.38250362659017445,0.37282005739979807,0.5046258375818742,0.5381941614594027,0.45894116140677643,1.0,0.5240129616026714,0.520469661348988,0.6068148114079717,0.36475436094396546,0.4397391961279654,0.5839663256410867
GCA_014084005.1_ASM1408400v1_genomic,0.48782383688319386,0.3978372145787911,0.39700284518901297,0.388250920678867,0.4043956817879009,0.3879006991394984,0.3665372612846701,0.40143288659733967,0.3646706954476162,0.38987006781388805,0.3965711203526474,0.4032785659455616,0.4026506394005805,0.38677110605464277,0.3904909655336415,0.405500447140277,0.3742140897928623,0.3957239710397489,0.38861881554510513,0.9385575844686463,0.5819599720815457,0.503493342794418,0.5240129616026714,1.0,0.5147575449788784,0.5833599815317175,0.3581425822604639,0.4862259435500358,0.5581909641177152
GCA_014495905.1_ASM1449590v1_genomic,0.4660502043096392,0.38518679036164344,0.3972935604846462,0.41483077399899654,0.40109350950678546,0.3997343570975852,0.4075534822025085,0.404447505053075,0.40404958134885405,0.396078265562578,0.40780134292178133,0.39100568300802685,0.3933018916289548,0.3863074414689173,0.38486903099937947,0.41455202266376173,0.4159857839105882,0.39387625083415206,0.38753713185695876,0.4838745123198679,0.5157520808504579,0.47830892973435746,0.520469661348988,0.5147575449788784,1.0,0.5355237603346822,0.3918135501641344,0.42303042004752206,0.4875016842891607
GCA_015832115.1_ASM1583211v1_genomic,0.51896926273736,0.41715935079678623,0.4150476948202635,0.405458148931313,0.4222522144499193,0.40731661165187744,0.3823953492217895,0.4217690959264673,0.38018040355133964,0.40998026369160945,0.4162005287462298,0.4244042885401616,0.42352208381286816,0.4063961402994883,0.4088117966770222,0.42309644956588927,0.38926771539995675,0.4163395002864062,0.40589875046287655,0.5606589988089243,0.5608439144825987,0.503095229897223,0.6068148114079717,0.5833599815317175,0.5355237603346822,1.0,0.3438690152779074,0.48112443139284855,0.5535886215437239
GCA_900000005.1_BVF60_genomic,0.3643962001656288,0.3185480185068459,0.35985996316736846,0.3834958836971191,0.3443060240403837,0.34357260034007264,0.37609478620673137,0.3476936227905381,0.3831712011919458,0.34010215671508176,0.34216591580161176,0.33820717488324825,0.3415848190818613,0.3405947743660859,0.3337590205119548,0.36646350727833904,0.38900203088476154,0.34172913059331284,0.339745843742093,0.3152678987715079,0.35065572335300454,0.38501777728827563,0.36475436094396546,0.3581425822604639,0.3918135501641344,0.3438690152779074,1.0,0.3159987399628271,0.3110529710613926
GCA_900092405.1_10RB9215v1_genomic,0.48878831646051524,0.41264899762646556,0.41342955302162576,0.40359796507480433,0.42133466219182025,0.4028445731455264,0.38236648725842937,0.4191665441507489,0.3776914560500049,0.40537664470648865,0.41373693755374163,0.4199623939297211,0.4195493742184219,0.40967526377569685,0.412748499673497,0.42206339778527185,0.3894010031128397,0.41341668787832203,0.41099939495715976,0.4646023113566194,0.48997356740737125,0.5644567712231126,0.4397391961279654,0.4862259435500358,0.42303042004752206,0.48112443139284855,0.3159987399628271,1.0,0.4798604498730406
GCA_900095155.1_BR141012304v1_genomic,0.4805381503741471,0.3995415662789491,0.40116503330047165,0.392783107930627,0.40558193251398966,0.390578576287071,0.372118838176899,0.40459330927927495,0.3689568237272618,0.3924684205757915,0.3991236164879435,0.4060380414809236,0.40531529810515854,0.39059494991634996,0.3937471841317704,0.40832766876872967,0.379585222679788,0.39951243483947196,0.3917811836002303,0.5386293562109302,0.6009062124467006,0.5039936566988443,0.5839663256410867,0.5581909641177152,0.4875016842891607,0.5535886215437239,0.3110529710613926,0.4798604498730406,1.0
