,GCA_000157875.1_ASM15787v1_genomic,GCA_000158995.1_ASM15899v1_genomic,GCA_000163135.1_ASM16313v1_genomic,GCA_000370925.1_Bruc_sp_56_94_V1_genomic,GCA_000370945.1_Bruc_sp_63_311_V1_genomic,GCA_000370965.1_Bruc_sp_F23_97_V1_genomic,GCA_000370985.1_Bruc_sp_F5_06_V1_genomic,GCA_000371005.1_Bruc_sp_F8_99_V1_genomic,GCA_000371025.1_Bruc_sp_F96_2_V1_genomic,GCA_000371045.1_Bruc_sp_UK1_97_V1_genomic,GCA_000371065.1_Bruc_sp_UK40_99_V1_genomic,GCA_000480195.1_Bruc_sp_04-5288_V1_genomic,GCA_000691585.1_ASM69158v1_genomic,GCA_000740135.1_ASM74013v1_genomic,GCA_000740155.1_ASM74015v1_genomic,GCA_000740235.1_ASM74023v1_genomic,GCA_000740275.1_ASM74027v1_genomic,GCA_001307475.2_ASM130747v2_genomic,GCA_001715385.1_ASM171538v1_genomic,GCA_001742815.1_ASM174281v1_genomic,GCA_001971625.1_ASM197162v1_genomic,GCA_001971805.1_ASM197180v1_genomic,GCA_009601725.1_ASM960172v1_genomic,GCA_014084005.1_ASM1408400v1_genomic,GCA_014495905.1_ASM1449590v1_genomic,GCA_015832115.1_ASM1583211v1_genomic,GCA_900000005.1_BVF60_genomic,GCA_900092405.1_10RB9215v1_genomic,GCA_900095155.1_BR141012304v1_genomic
GCA_000371065.1_Bruc_sp_UK40_99_V1_genomic,0.4794072022791226,0.9335398330406058,0.9049649973110634,0.9433352443296291,0.9440566719956232,0.95440806929648,0.9125470187924984,0.9864300367786294,0.9023770427913043,0.9568978074255841,1.0,0.9220526062802862,0.9210337109833617,0.9157875543957882,0.9178714120458938,0.9413895034663695,0.9255603452234571,0.9319620796517001,0.9155260680982974,0.3981825267817459,0.4293085188063346,0.48549053578894424,0.3926657624581585,0.41535241708136467,0.4264752098383083,0.4340577846782278,0.35540351810114473,0.4150481422660739,0.4149564916073196
GCA_000480195.1_Bruc_sp_04-5288_V1_genomic,0.49405385997112156,0.9346850821995095,0.9195269647329295,0.9064191763868179,0.9444914630895972,0.915306001071046,0.8686332361548338,0.9362928060736545,0.8596596635280653,0.9213756888277477,0.9220526062802862,1.0,0.986706515382078,0.9188741039684608,0.9229032754989888,0.940360939666008,0.8712578094501305,0.9336825712141241,0.9182417371749458,0.40627140046722887,0.43906145647854083,0.4841689482723718,0.4053594433226941,0.42512910569441065,0.4066667615130451,0.4459407590293227,0.35065828542026817,0.4231501246180614,0.4249742214798522
GCA_000691585.1_ASM69158v1_genomic,0.492224947552924,0.9312799416605986,0.9198454503063963,0.9109050192448501,0.9449524108206095,0.9159020385518841,0.8742752903234879,0.9355382372788174,0.865860624321135,0.9207081081652669,0.9210337109833617,0.986706515382078,1.0,0.9218148626814141,0.9242129852308278,0.9438588078216201,0.879270488821695,0.9347258823864355,0.921167110953165,0.40569191062942295,0.439395808969315,0.4900987094826035,0.4070501036370379,0.4246460122396539,0.40972894812683,0.4449730001940275,0.35466599876000354,0.42355095044182944,0.424136742071897
GCA_000740135.1_ASM74013v1_genomic,0.4814076258017171,0.8968251042693203,0.8888527685108983,0.8953652795080831,0.9302664243787161,0.8871855622124594,0.8607931625554895,0.9307942320782092,0.8408418636059685,0.8913259277613867,0.9157875543957882,0.9188741039684608,0.9218148626814141,1.0,0.9782276906459475,0.9385449735884009,0.8779788640314952,0.9509429512876113,0.9954743643037551,0.38913076946704384,0.4206505510739673,0.4796796282480648,0.3856217982260719,0.40669372536252957,0.40340493688974655,0.42602791063167167,0.35429419502061144,0.41674242978757287,0.4075627870259731
GCA_000740155.1_ASM74015v1_genomic,0.485788640925897,0.903001068214167,0.888375638845961,0.8921161349230416,0.931093348579573,0.8877371821897466,0.8569402630717292,0.9324818892061935,0.8353530516037513,0.8924085270256255,0.9178714120458938,0.9229032754989888,0.9242129852308278,0.9782276906459475,1.0,0.9381737464982396,0.872299186656377,0.9525482043057948,0.979252041935086,0.39248719863799386,0.42414570558617465,0.47848699803513495,0.38842376100766046,0.41123782515556295,0.4016671625624232,0.4285809854323805,0.34693445445813653,0.4196577863852974,0.41126226421916934
GCA_000740235.1_ASM74023v1_genomic,0.4897290659284137,0.9138238175724028,0.9219768494680147,0.9426884195643823,0.9515789354288946,0.91676486031735,0.9134670372272358,0.9554144096537609,0.8967448228298037,0.9200228219945382,0.9413895034663695,0.940360939666008,0.9438588078216201,0.9385449735884009,0.9381737464982396,1.0,0.9322249911288918,0.9531255911800167,0.9391933636512858,0.4064561064407681,0.43993938262777554,0.508343495655302,0.40022027044016706,0.4259105234125686,0.43318016016891236,0.4421340875758802,0.3816263052833215,0.4254531159946514,0.42525477924191263
GCA_000740275.1_ASM74027v1_genomic,0.44756747191835156,0.8467435037490707,0.8836305877460724,0.9737753696027308,0.8846008169881198,0.9080380622088561,0.9678885840948647,0.9358769569976462,0.9563763538910777,0.9026472126316241,0.9255603452234571,0.8712578094501305,0.879270488821695,0.8779788640314952,0.872299186656377,0.9322249911288918,1.0,0.8973633116139478,0.8780283423887322,0.37735351047468196,0.4053328921881414,0.5077155253901244,0.36661034932239983,0.3921736516985339,0.4377653574551961,0.40566448224534957,0.40791165895722004,0.3912425306653218,0.3947681147265889
GCA_001307475.2_ASM130747v2_genomic,0.4847183727418544,0.9114134261535598,0.904738457481397,0.9145582176210445,0.940663233597862,0.9039232640995013,0.8810850989322367,0.9464275716651709,0.8606623634915466,0.9080738511916286,0.9319620796517001,0.9336825712141241,0.9347258823864355,0.9509429512876113,0.9525482043057948,0.9531255911800167,0.8973633116139478,1.0,0.9502822274134677,0.401403555700452,0.43192074622343163,0.48719563998902204,0.39646521691222686,0.41713487823301604,0.4127108394408841,0.43762413401790223,0.3565435693912059,0.41706641571244696,0.4183057696959162
GCA_001715385.1_ASM171538v1_genomic,0.4814976393279747,0.8973227478517248,0.8880217996738955,0.8953442171562905,0.9308971336096467,0.8870388884312711,0.8612407192765178,0.9303229601568832,0.8413714974948289,0.8909280208658192,0.9155260680982974,0.9182417371749458,0.921167110953165,0.9954743643037551,0.979252041935086,0.9391933636512858,0.8780283423887322,0.9502822274134677,1.0,0.39021605181212987,0.42196193664394804,0.48108612789339916,0.385098739043836,0.4093204485440984,0.4048121795264271,0.42527076906997036,0.35339827859979156,0.4186122425313234,0.4091474200844403
GCA_001742815.1_ASM174281v1_genomic,0.4823220575103535,0.3969610481655919,0.3987974268417666,0.39148180392855875,0.4046055310047855,0.3872183039820113,0.37062923663875763,0.40379803679425735,0.3659437279573674,0.3895543679516673,0.3981825267817459,0.40627140046722887,0.40569191062942295,0.38913076946704384,0.39248719863799386,0.4064561064407681,0.37735351047468196,0.401403555700452,0.39021605181212987,1.0,0.5675871887288866,0.5121806649482138,0.5130072356878176,0.9338979018176818,0.48681691313333914,0.5781119131583423,0.3181654256454745,0.4716268975650268,0.5644790208715003
GCA_001971625.1_ASM197162v1_genomic,0.5242631856579021,0.4315637960257426,0.43027423171164925,0.42057155168555416,0.43752007981053725,0.41837669042108366,0.39795636966310766,0.43554223628565286,0.39290829961217233,0.42183044102165407,0.4293085188063346,0.43906145647854083,0.439395808969315,0.4206505510739673,0.42414570558617465,0.43993938262777554,0.4053328921881414,0.43192074622343163,0.42196193664394804,0.5675871887288866,1.0,0.5499235601581243,0.5488515758907136,0.6102468151351436,0.5198451629403351,0.5817871045592191,0.3536263442448072,0.49574603357389063,0.6217348967160169
GCA_001971805.1_ASM197180v1_genomic,0.543722640089882,0.466475442490963,0.4918776222373745,0.5100103979220926,0.4897441469345981,0.47894693004672717,0.4945846944404299,0.4903733888454864,0.4887587466529693,0.4777632386139413,0.48549053578894424,0.4841689482723718,0.4900987094826035,0.4796796282480648,0.47848699803513495,0.508343495655302,0.5077155253901244,0.48719563998902204,0.48108612789339916,0.5121806649482138,0.5499235601581243,1.0,0.4684743032053052,0.5299161778801258,0.48932399575923974,0.5213752973192786,0.39104149534706517,0.5954033810191615,0.5266111459960914
GCA_009601725.1_ASM960172v1_genomic,0.4865528154187442,0.3964723684832603,0.3953549882086246,0.3818362152835708,0.40263075622403943,0.3856808130627024,0.36217935806918233,0.39860792344080676,0.3576952999029562,0.3882496907323256,0.3926657624581585,0.4053594433226941,0.4070501036370379,0.3856217982260719,0.38842376100766046,0.40022027044016706,0.36661034932239983,0.39646521691222686,0.385098739043836,0.5130072356878176,0.5488515758907136,0.4684743032053052,1.0,0.5346430561666524,0.5230623832994015,0.6257532948899917,0.38021937503280584,0.4342438656607014,0.6069540736801815
GCA_014084005.1_ASM1408400v1_genomic,0.5074028495187833,0.41746536169710846,0.41727980236772527,0.40648622726983663,0.4247865203596401,0.40499470612024113,0.38415636955479515,0.42101139373497554,0.38046498962972025,0.4074556043993055,0.41535241708136467,0.42512910569441065,0.4246460122396539,0.40669372536252957,0.41123782515556295,0.4259105234125686,0.3921736516985339,0.41713487823301604,0.4093204485440984,0.9338979018176818,0.6102468151351436,0.5299161778801258,0.5346430561666524,1.0,0.5223358450813191,0.603519709220849,0.3663621035018562,0.49548713209000894,0.5858695951640203
GCA_014495905.1_ASM1449590v1_genomic,0.4772120431676887,0.3990575176256931,0.41539564195859435,0.4346907836960759,0.4185586004557541,0.41616655076548764,0.4288001011983485,0.422200041287899,0.4243293494530688,0.41286265622424007,0.4264752098383083,0.4066667615130451,0.40972894812683,0.40340493688974655,0.4016671625624232,0.43318016016891236,0.4377653574551961,0.4127108394408841,0.4048121795264271,0.48681691313333914,0.5198451629403351,0.48932399575923974,0.5230623832994015,0.5223358450813191,1.0,0.540044025192158,0.40553805171229623,0.4142977839984976,0.48954993228087745
GCA_015832115.1_ASM1583211v1_genomic,0.5382855418642977,0.43606598284052356,0.4339360784765477,0.4223126697144572,0.44147140287133474,0.42322600235997904,0.39814694660230937,0.4407054995357028,0.3940445218711378,0.4266023033237482,0.4340577846782278,0.4459407590293227,0.4449730001940275,0.42602791063167167,0.4285809854323805,0.4421340875758802,0.40566448224534957,0.43762413401790223,0.42527076906997036,0.5781119131583423,0.5817871045592191,0.5213752973192786,0.6257532948899917,0.603519709220849,0.540044025192158,1.0,0.35136418157751714,0.4832834623389253,0.5741313203572582
GCA_900000005.1_BVF60_genomic,0.37355760996206017,0.3269651047240243,0.37497030813812043,0.4015351006930837,0.3558005714580135,0.35854321505519404,0.3945831716766914,0.36164949787793876,0.4015067349919582,0.3548709718199741,0.35540351810114473,0.35065828542026817,0.35466599876000354,0.35429419502061144,0.34693445445813653,0.3816263052833215,0.40791165895722004,0.3565435693912059,0.35339827859979156,0.3181654256454745,0.3536263442448072,0.39104149534706517,0.38021937503280584,0.3663621035018562,0.40553805171229623,0.35136418157751714,1.0,0.30754576851341686,0.31195710383750574
GCA_900092405.1_10RB9215v1_genomic,0.4866221920864675,0.4132619415434887,0.4162425535029199,0.40492420501507237,0.4251873311770469,0.40159613737878364,0.38337670280035857,0.42108380203307766,0.377162530136052,0.4047836618481591,0.4150481422660739,0.4231501246180614,0.42355095044182944,0.41674242978757287,0.4196577863852974,0.4254531159946514,0.3912425306653218,0.41706641571244696,0.4186122425313234,0.4716268975650268,0.49574603357389063,0.5954033810191615,0.4342438656607014,0.49548713209000894,0.4142977839984976,0.4832834623389253,0.30754576851341686,1.0,0.4853764681020672
GCA_900095155.1_BR141012304v1_genomic,0.49600635129464893,0.4158106607085723,0.41832917075329545,0.4081159242789686,0.4222197177648856,0.4047732277749528,0.38677354631513955,0.42134810781224996,0.3818607544023935,0.4071973561498914,0.4149564916073196,0.4249742214798522,0.424136742071897,0.4075627870259731,0.41126226421916934,0.42525477924191263,0.3947681147265889,0.4183057696959162,0.4091474200844403,0.5644790208715003,0.6217348967160169,0.5266111459960914,0.6069540736801815,0.5858695951640203,0.48954993228087745,0.5741313203572582,0.31195710383750574,0.4853764681020672,1.0
