,GCA_000157875.1_ASM15787v1_genomic,GCA_000158995.1_ASM15899v1_genomic,GCA_000163135.1_ASM16313v1_genomic,GCA_000370925.1_Bruc_sp_56_94_V1_genomic,GCA_000370945.1_Bruc_sp_63_311_V1_genomic,GCA_000370965.1_Bruc_sp_F23_97_V1_genomic,GCA_000370985.1_Bruc_sp_F5_06_V1_genomic,GCA_000371005.1_Bruc_sp_F8_99_V1_genomic,GCA_000371025.1_Bruc_sp_F96_2_V1_genomic,GCA_000371045.1_Bruc_sp_UK1_97_V1_genomic,GCA_000371065.1_Bruc_sp_UK40_99_V1_genomic,GCA_000480195.1_Bruc_sp_04-5288_V1_genomic,GCA_000691585.1_ASM69158v1_genomic,GCA_000740135.1_ASM74013v1_genomic,GCA_000740155.1_ASM74015v1_genomic,GCA_000740235.1_ASM74023v1_genomic,GCA_000740275.1_ASM74027v1_genomic,GCA_001307475.2_ASM130747v2_genomic,GCA_001715385.1_ASM171538v1_genomic,GCA_001742815.1_ASM174281v1_genomic,GCA_001971625.1_ASM197162v1_genomic,GCA_001971805.1_ASM197180v1_genomic,GCA_009601725.1_ASM960172v1_genomic,GCA_014084005.1_ASM1408400v1_genomic,GCA_014495905.1_ASM1449590v1_genomic,GCA_015832115.1_ASM1583211v1_genomic,GCA_900000005.1_BVF60_genomic,GCA_900092405.1_10RB9215v1_genomic,GCA_900095155.1_BR141012304v1_genomic
GCA_000371065.1_Bruc_sp_UK40_99_V1_genomic,1.0203850231367348,0.36458241032555083,0.4359701886343529,0.3366444880593499,0.33449462777263506,0.30196665611792295,0.4182176017517712,0.16474199963197367,0.44186639883271445,0.29360583296118603,0.0,0.39483513957021055,0.397407320054974,0.4103960175347997,0.4052865355624491,0.3423755147017102,0.38584881696473533,0.36888458994189477,0.41103267972681345,1.097102978957084,1.0683552603826738,1.014405702084778,1.1021199912367452,1.081339523848671,1.0710040057457224,1.0639005736644493,1.1354263356984946,1.0816208741827482,1.0817056054145975
GCA_000480195.1_Bruc_sp_04-5288_V1_genomic,1.0059285660809902,0.36142749701839366,0.4011808451735215,0.43262182934563553,0.3331922475400735,0.4115677317986774,0.5125753873239842,0.35695152031149974,0.5297930472777737,0.3965458641122167,0.39483513957021055,0.0,0.1630551110387038,0.4028049057088039,0.392674736903232,0.3453666467219787,0.507429188261514,0.364190688474804,0.40437176663326574,1.089705097292631,1.0591869934260514,1.0157076860274596,1.090541660531413,1.0722601310368574,1.0893422221569813,1.0526720676171448,1.1395979243397487,1.0741041619712108,1.0724045678009282
GCA_000691585.1_ASM69158v1_genomic,1.0077450594739485,0.37072916890744223,0.40038618780773066,0.42212552814334714,0.3318059347853515,0.41011696245855495,0.5014473246045132,0.3590592227507397,0.5179563218628864,0.3982257948318593,0.397407320054974,0.1630551110387038,0.0,0.39543681497449346,0.3893250949249795,0.3350856373477678,0.4913848006975897,0.36131459315550624,0.397071502495042,1.090236753527028,1.0588712773804803,1.0098527521548837,1.08899026291603,1.0727105739763603,1.0865275439427846,1.0535910020553256,1.1360757027944892,1.073730924913845,1.0731852197343226
GCA_000740135.1_ASM74013v1_genomic,1.0184226766900695,0.45425740661144914,0.47148113745748443,0.4574597697982128,0.37345301075579485,0.4750040795351986,0.5276491968050562,0.372037008701529,0.5641952435000344,0.4662061180177996,0.4103960175347997,0.4028049057088039,0.39543681497449346,0.0,0.20867347389667187,0.35058530035242225,0.4940063480735948,0.3132316992655395,0.09513817000809788,1.1053227859163641,1.0764287704497986,1.0201180046954716,1.1084928522763944,1.0893174694619292,1.092332424777598,1.0714215691018436,1.1364029258844668,1.0800533044368015,1.0885193732534364
GCA_000740155.1_ASM74015v1_genomic,1.0141117877966934,0.4404518856488935,0.47249203412129387,0.464508051764355,0.3712321414436712,0.4738413612386605,0.5349013683442412,0.36747274944900754,0.5738413515881349,0.463878158516597,0.4052865355624491,0.392674736903232,0.3893250949249795,0.20867347389667187,0.0,0.35164258417251004,0.5053727601357696,0.3080642650298967,0.20370546416291355,1.1022819978227043,1.073176867449001,1.0212864455821051,1.1059622407590048,1.0851379403969221,1.093922152109168,1.0690360279874758,1.1428609237714478,1.0773506519371514,1.0851154185438807
GCA_000740235.1_ASM74023v1_genomic,1.0102187229225028,0.41515342327288396,0.3950269624518946,0.338560424254276,0.3111946804529454,0.40800769522804337,0.41601192957117045,0.29861543947438185,0.45443410340817575,0.3999429409439846,0.3423755147017102,0.3453666467219787,0.3350856373477678,0.35058530035242225,0.35164258417251004,0.0,0.36817117994516685,0.30618428705596007,0.3487309459991017,1.089535583227305,1.0583578009087706,0.9916214039084654,1.0952440180707064,1.0715311256211193,1.0647251662575536,1.0562820763641878,1.1120914483230941,1.0719579133579347,1.0721429202844996
GCA_000740275.1_ASM74027v1_genomic,1.0511256138841336,0.5536361553419886,0.4824301239639324,0.22901803595904488,0.48041478539254023,0.4288634696290742,0.25342224016504683,0.3581146269069551,0.2953765261794591,0.44125454642048945,0.38584881696473533,0.507429188261514,0.4913848006975897,0.4940063480735948,0.5053727601357696,0.36817117994516685,0.0,0.4530710504679199,0.4939061805875035,1.1159269595500578,1.0905660069999052,0.9922544780547736,1.1255129059034377,1.1025664136925866,1.0604099608592932,1.0902619114273877,1.0881988247032617,1.1034105938721799,1.1002107845984888
GCA_001307475.2_ASM130747v2_genomic,1.0151666141655227,0.4209194075982722,0.4364895016345822,0.41338065358445475,0.3444902506665117,0.4383531359543324,0.487677969704934,0.3273298896673786,0.527897028800984,0.42878001074763583,0.36888458994189477,0.364190688474804,0.36131459315550624,0.3132316992655395,0.3080642650298967,0.30618428705596007,0.4530710504679199,0.0,0.3153340215914937,1.094163099633275,1.0659073634951288,1.012723417336617,1.0986671771631054,1.0796898830377026,1.0837796460158458,1.0605431306477806,1.1344218180278394,1.0797532906062877,1.078604867691671
GCA_001715385.1_ASM171538v1_genomic,1.0183342876207453,0.4531605723102467,0.4732403201886004,0.4575058094575619,0.371760316307035,0.4753127634910068,0.5268003050938415,0.3733015934686505,0.5632557190214248,0.4670588381225234,0.41103267972681345,0.40437176663326574,0.397071502495042,0.09513817000809788,0.20370546416291355,0.3487309459991017,0.4939061805875035,0.3153340215914937,0.0,1.10434048027578,1.0752098059039938,1.0187383099762184,1.1089646170696015,1.0869034469132035,1.0910433726241802,1.072128006284725,1.137191031797392,1.0783206920658404,1.087062629212834
GCA_001742815.1_ASM174281v1_genomic,1.0175243903608862,1.098215781924853,1.0965423595632167,1.1031937237597405,1.0912327606841854,1.1070516663805612,1.121936507438137,1.091972493431719,1.1261050324393658,1.1049394843595124,1.097102978957084,1.089705097292631,1.090236753527028,1.1053227859163641,1.1022819978227043,1.089535583227305,1.1159269595500578,1.094163099633275,1.10434048027578,0.0,0.9299600112597459,0.9877442331411368,0.9869070516641194,0.3635989498948482,1.0130973170102278,0.9185729005818294,1.1677624538873697,1.0279816169902778,0.9332962864262343
GCA_001971625.1_ASM197162v1_genomic,0.9754350971152288,1.066242190099658,1.0674509527733353,1.0765021582091192,1.0606412401839396,1.078539113411207,1.097309099877416,1.0625043658398277,1.1018999050620049,1.0753320965900217,1.0683552603826738,1.0591869934260514,1.0588712773804803,1.0764287704497986,1.073176867449001,1.0583578009087706,1.0905660069999052,1.0659073634951288,1.0752098059039938,0.9299600112597459,0.0,0.9487638692971774,0.9498930719920915,0.8828965792943774,0.979953914283386,0.914563169432031,1.1369904623656197,1.0042449565978506,0.8697874490747531
GCA_001971805.1_ASM197180v1_genomic,0.9552772999607161,1.032980694407245,1.0080896564915498,0.9899389901179845,1.0102037943557745,1.02083600049496,1.005400721662333,1.009580716094076,1.0111787708877504,1.021994874141802,1.014405702084778,1.0157076860274596,1.0098527521548837,1.0201180046954716,1.0212864455821051,0.9916214039084654,0.9922544780547736,1.012723417336617,1.0187383099762184,0.9877442331411368,0.9487638692971774,0.0,1.0310438368902604,0.9696224235442106,1.0106196161175185,0.978391233281167,1.1035927733117274,0.8995516872096218,0.973025029486815
GCA_009601725.1_ASM960172v1_genomic,1.0133579669408592,1.0986606678285518,1.0996772360937326,1.111902679838869,1.0930409358994388,1.108439612191208,1.129442908633117,1.0967151649897007,1.1334061055923812,1.1061196221636016,1.1021199912367452,1.090541660531413,1.08899026291603,1.1084928522763944,1.1059622407590048,1.0952440180707064,1.1255129059034377,1.0986671771631054,1.1089646170696015,0.9869070516641194,0.9498930719920915,1.0310438368902604,0.0,0.9647351386088802,0.9766653640839308,0.8651551365044403,1.1133558505412313,1.0637256547994869,0.8866182113173837
GCA_014084005.1_ASM1408400v1_genomic,0.9925695446478465,1.0793837485369988,1.0795556471366121,1.0895079373094658,1.0725795817936867,1.0908760643443955,1.109814065909425,1.076093496184253,1.113135221229011,1.088617835239433,1.081339523848671,1.0722601310368574,1.0727105739763603,1.0893174694619292,1.0851379403969221,1.0715311256211193,1.1025664136925866,1.0796898830377026,1.0869034469132035,0.3635989498948482,0.8828965792943774,0.9696224235442106,0.9647351386088802,0.0,0.977408977776121,0.8904833415389095,1.1257334466898847,1.0045027306184797,0.910088352673497
GCA_014495905.1_ASM1449590v1_genomic,1.0225340647942358,1.0963051421701049,1.0812995496544013,1.0633054277148444,1.0783704368576188,1.0805863678896863,1.0688310425896617,1.074988333622371,1.0730057320880733,1.0836395561031904,1.0710040057457224,1.0893422221569813,1.0865275439427846,1.092332424777598,1.093922152109168,1.0647251662575536,1.0604099608592932,1.0837796460158458,1.0910433726241802,1.0130973170102278,0.979953914283386,1.0106196161175185,0.9766653640839308,0.977408977776121,0.0,0.9591204041285348,1.0903778687113048,1.0823143868594767,1.010396029009539
GCA_015832115.1_ASM1583211v1_genomic,0.9609520884369859,1.0620113155324442,1.0640149637326086,1.074883556749793,1.0569092649122396,1.0740335168327113,1.0971354095075874,1.0576336799329882,1.1008682737992428,1.0708853315609956,1.0639005736644493,1.0526720676171448,1.0535910020553256,1.0714215691018436,1.0690360279874758,1.0562820763641878,1.0902619114273877,1.0605431306477806,1.072128006284725,0.9185729005818294,0.914563169432031,0.978391233281167,0.8651551365044403,0.8904833415389095,0.9591204041285348,0.0,1.138978330278924,1.016579104311194,0.9228961801229234
GCA_900000005.1_BVF60_genomic,1.1193233581391393,1.160202478256253,1.1180605456431056,1.094042868727653,1.1350765864398635,1.1326577461394116,1.1003788695929313,1.1299119453497792,1.0940687958332802,1.1358952664572786,1.1354263356984946,1.1395979243397487,1.1360757027944892,1.1364029258844668,1.1428609237714478,1.1120914483230941,1.0881988247032617,1.1344218180278394,1.137191031797392,1.1677624538873697,1.1369904623656197,1.1035927733117274,1.1133558505412313,1.1257334466898847,1.0903778687113048,1.138978330278924,0.0,1.1768213385952713,1.1730668319942341
GCA_900092405.1_10RB9215v1_genomic,1.0132895024755093,1.0832710265270749,1.080516030882541,1.0909406903997372,1.0722058280227291,1.0939870772739653,1.1105163638593007,1.0760262059698382,1.1160980869654316,1.0910695102988086,1.0816208741827482,1.0741041619712108,1.073730924913845,1.0800533044368015,1.0773506519371514,1.0719579133579347,1.1034105938721799,1.0797532906062877,1.0783206920658404,1.0279816169902778,1.0042449565978506,0.8995516872096218,1.0637256547994869,1.0045027306184797,1.0823143868594767,1.016579104311194,1.1768213385952713,0.0,1.014518143650406
GCA_900095155.1_BR141012304v1_genomic,1.0039857057800685,1.0809156667302289,1.0785831718015115,1.0880110989516893,1.074970029568373,1.0910790734177311,1.107453343202196,1.0757805465686299,1.1118806101354646,1.088855035209103,1.0817056054145975,1.0724045678009282,1.0731852197343226,1.0885193732534364,1.0851154185438807,1.0721429202844996,1.1002107845984888,1.078604867691671,1.087062629212834,0.9332962864262343,0.8697874490747531,0.973025029486815,0.8866182113173837,0.910088352673497,1.010396029009539,0.9228961801229234,1.1730668319942341,1.014518143650406,0.0
